133	5.287
134	5.411
135	5.4048
136	5.449
137	5.4035
138	5.1125
139	4.8874
140	4.7554
141	4.8229
142	5.2571
143	5.6004
144	6.1762
145	6.7902
146	7.4426
147	7.7339
148	8.0816
149	8.0584
150	7.5086
151	6.6395
152	5.6609
