133	2924
134	3077.3
135	3193.2
136	3262.2
137	3278.3
138	3269.5
139	3251.7
140	3238.6
141	3231.4
142	3233.9
143	3237.6
144	3241
145	3235.2
146	3223
147	3191.6
148	3139.4
149	3070.1
150	3001.9
151	2953.7
152	2935.7
