133	2942.1
134	3093.9
135	3209.7
136	3278.5
137	3295.3
138	3286.2
139	3267.9
140	3254.3
141	3247.4
142	3251.1
143	3256
144	3261.2
145	3257.5
146	3247.3
147	3217.4
148	3166.9
149	3099
150	3029.8
151	2978.9
152	2953.9
