133	4.6515
134	4.828
135	4.9063
136	4.9665
137	4.9619
138	4.6785
139	4.5185
140	4.3717
141	4.4433
142	4.824
143	5.1329
144	5.6937
145	6.2978
146	6.9229
147	7.1919
148	7.4905
149	7.4937
150	6.9518
151	6.1629
152	5.1396
